id,question,context,timestamp
982,"Tôi có một câu hỏi là cả tháng với quý đều nhận được hiện trạng nhận được chưa đạt của chỉ tiêu Tỷ lệ xử lý đúng hạn dịch vụ chuyển phát hay không trong tháng 7, năm 2020?","ta thấy kết quả của tháng với chỉ tiêu Tỷ lệ xử lý đúng hạn dịch vụ chuyển phát được đánh giá là đạt khi KPI hiện trạng đạt được 82.2 % với mục tiêu đề ra là 82.9 % nhưng hiện kết quả đánh giá của quý vẫn chưa đạt khi KPI hiện trạng đạt được 87.0 % trong khi đó mục tiêu đề ra là 83.0 %.     Điều này cho thấy, các hiện trạng KPI tháng trước đã kéo kết quả của quý hiện tại xuống mức không đạt. do kết quả KPI của năm tính đến hiện tại là 81.1 % so với mục tiêu KPI năm là 81.7 % cho ta thấy được các quý trước có kết quả không tốt đã ảnh hưởng tới cả kết quả của quý này. Cần xem lại các kết quả của quý trước.",2023-08-06T17:38:54.906983+08:00
983,Tui có một câu hỏi là có thấy hiện tượng kì lạ khi so sánh đánh giá tháng và quý của chỉ tiêu Tổng đài 18008000 không trong t2/2021?,"tuy kết quả của tháng với chỉ tiêu Tổng đài 18008000 được đánh giá là không đạt nhưng hiện kết quả đánh giá của quý vẫn đạt . Điều này cho thấy, các hiện trạng KPI tháng trước đã kéo kết quả của quý hiện tại lên mức đạt. bên cạnh đó kết quả đánh giá của KPI của năm lại không đạt cho ta thấy được các quý trước có kết quả không tốt đã ảnh hưởng tới cả kết quả của quý này. Cần xem lại các kết quả của quý trước.",2023-08-06T17:38:54.911081+08:00
984,"Cho tôi hỏi trong t6/2023 so sánh hiện trạng nhận được nhận được của chỉ tiêu Nhóm dịch vụ viễn thông di động trong quý và tháng, còn năm thì ra làm sao đấy?","ta thấy kết quả của tháng với chỉ tiêu Nhóm dịch vụ viễn thông di động được đánh giá là đạt khi KPI hiện trạng đạt được 10.2giây gấp 3.64 lần của KPI mục tiêu tháng nhưng hiện kết quả đánh giá của quý vẫn chưa đạt khi KPI hiện trạng đạt được 0.6giây chỉ bằng 1.0 lần của KPI mục tiêu quý.     Điều này cho thấy, các hiện trạng KPI tháng trước đã kéo kết quả của quý hiện tại xuống mức không đạt. tuy nhiên kết quả đánh giá của KPI của năm lại đạt điều này chứng tỏ kết quả không đạt của chỉ tiêu tháng này không ảnh hưởng nhiều đến kết quả KPI dự kiến của năm.",2023-08-06T17:38:54.914942+08:00
985,"Bạn có thể cho t biết thêm có hiện tượng gì lạ nào khi so sánh của kết quả tháng với quý của chỉ tiêu Kênh BO hay không, còn năm thì ra làm sao đấy trong tháng 2, năm 2020?","với chỉ tiêu Kênh BO, hiện trạng có được trong tháng 2 năm 2020 là 83.0 % so với mục tiêu đề ra là 83.8 % được đánh giá là không đạt và kết quả này vẫn xảy ra trong quý 1 cùng kỳ là 83.0 % so với mục tiêu đề ra là 83.8 %, cho thấy Ngoài ra hiện trạng KPI của năm được đánh giá là không đạt khi KPI đạt được 90.8 % nhưng mục tiêu đề ra là 100.0 %. cần giải trình nguyên nhân dẫn đến kết quả không tốt này từ VDS",2023-08-06T17:38:54.918925+08:00
986,"Bạn có thể giải thích về trong tháng 9, năm 2021 cả tháng và quý đều nhận được kết quả không ổn của chỉ tiêu Phản ánh về SME - Dịch vụ Vtracking hay không, xem xét về kpi của năm ra làm sao?","ta thấy kết quả của tháng với chỉ tiêu Phản ánh về SME - Dịch vụ Vtracking được đánh giá là đạt khi KPI hiện trạng đạt được 14.6pa/10k chứng thư số/ ngày tăng 5.1 so với KPI của mục tiêu tháng nhưng hiện kết quả đánh giá của quý vẫn chưa đạt khi KPI hiện trạng đạt được 2.8pa/10k chứng thư số/ ngày giảm 0.1 so với KPI của mục tiêu quý.     Điều này cho thấy, các hiện trạng KPI tháng trước đã kéo kết quả của quý hiện tại xuống mức không đạt. bên cạnh đó kết quả đánh giá của KPI của năm lại không đạt cho ta thấy được các quý trước có kết quả không tốt đã ảnh hưởng tới cả kết quả của quý này. Cần xem lại các kết quả của quý trước.",2023-08-06T17:38:54.920397+08:00
987,"Tháng 2, 2020 tui có một vấn đề cần được giải đáp xem xét của tháng và quý của chỉ tiêu Xử lý PAKH dịch vụ Kênh truyền - Xử lý sự cố trong hạn 3 giờ như thế nào ?",Cả tháng 2 và quý 1 trong cùng 2020 của chỉ tiêu Xử lý PAKH dịch vụ Kênh truyền - Xử lý sự cố trong hạn 3 giờ đều được đánh giá là không đạt.,2023-08-06T17:38:54.920397+08:00
988,"Bạn hãy giúp t giải đáp thắc mắc sau kết quả đối với quý và tháng như thế nào với chỉ tiêu Kênh FOso sánh tình hình nhận được của quý và tháng với chỉ tiêu Kênh FO, còn năm thì ra làm sao đấy trong tháng 3, 2020?","tuy kết quả của tháng với chỉ tiêu Kênh FO được đánh giá là không đạt khi KPI hiện trạng đạt được 99.7 % giảm 3.6 so với KPI của mục tiêu tháng nhưng hiện kết quả đánh giá của quý vẫn đạt khi KPI hiện trạng đạt được 94.1 % tăng 0.8 so với KPI của mục tiêu quý. Điều này cho thấy, các hiện trạng KPI tháng trước đã kéo kết quả của quý hiện tại lên mức đạt. bên cạnh đó kết quả đánh giá của KPI của năm lại không đạt cho ta thấy được các quý trước có kết quả không tốt đã ảnh hưởng tới cả kết quả của quý này. Cần xem lại các kết quả của quý trước.",2023-08-06T17:38:54.920397+08:00
989,"Có thể cho tui biết xem xét của quý mà chỉ tiêu Tỷ lệ gỡ bài thành công dịch vụ chuyển phát khác biệt như thế nào so với tháng, liệu có ảnh hưởng gì kết quả năm hay không trong tháng 9, 2020?","với chỉ tiêu Tỷ lệ gỡ bài thành công dịch vụ chuyển phát, hiện trạng có được trong T9/2020 là 82.0 % so với mục tiêu đề ra là 91.3 % được đánh giá là không đạt và kết quả này vẫn xảy ra trong quý 3 năm 2020 là 82.0 % so với mục tiêu đề ra là 91.3 %, cho thấy Tuy nhiên KPI năm lại đạt, trường hợp này chưa thấy xảy ra bao giờ",2023-08-06T17:38:54.920397+08:00
990,Bạn hãy giúp giải đáp thắc mắc sau trong t2/2023 có thấy hiện tượng kì lạ khi so sánh kết quả tháng và quý của chỉ tiêu Phản ánh về lỗi dịch vụ cố định - Phản ánh về lỗi dịch vụ FTTH GPON không ?,"tuy kết quả của tháng với chỉ tiêu Phản ánh về lỗi dịch vụ cố định - Phản ánh về lỗi dịch vụ FTTH GPON được đánh giá là không đạt nhưng hiện kết quả đánh giá của quý vẫn đạt . Điều này cho thấy, các hiện trạng KPI tháng trước đã kéo kết quả của quý hiện tại lên mức đạt. do kết quả KPI của năm tính đến hiện tại là 13.9pa/10k tb/ngày so với mục tiêu KPI năm là 13.4pa/10k tb/ngày cho ta thấy được các quý trước có kết quả không tốt đã ảnh hưởng tới cả kết quả của quý này. Cần xem lại các kết quả của quý trước.",2023-08-06T17:38:54.936085+08:00
991,T8/2020 hãy giúp t hiểu hơn về so sánh hiện trạng nhận được nhận được của chỉ tiêu Mức độ hài lòng dịch vụ chuyển đổi số cho KH doanh nghiệp lớn và chính phủ (CSAT) trong tháng với quý ?,"với chỉ tiêu Mức độ hài lòng dịch vụ chuyển đổi số cho KH doanh nghiệp lớn và chính phủ (CSAT), hiện trạng có được trong tháng 8 năm 2020 là 87.6 % so với mục tiêu đề ra là 92.0 % được đánh giá là không đạt và kết quả này vẫn xảy ra trong Q3/2020 là 87.6 % so với mục tiêu đề ra là 92.0 %, cho thấy Ngoài ra hiện trạng KPI của năm được đánh giá là không đạt khi KPI đạt được 81.3 % nhưng mục tiêu đề ra là 93.6 %. ",2023-08-06T17:38:54.936085+08:00
992,T3/2023 cho hỏi liệu có bất thường nào khi so sánh hiện trạng nhận được tháng và quý của chỉ tiêu KHCN Cố định không ?,Cả tháng 3 và quý 1 trong cùng 2023 của chỉ tiêu KHCN Cố định đều được đánh giá là không đạt.,2023-08-06T17:38:54.936085+08:00
993,"Bạn hãy giúp t giải đáp thắc mắc sau trong tháng 6, 2020 có thấy bất thường khi so sánh kết quả tháng và quý của chỉ tiêu Tỷ lệ hài lòng của KH dịch vụ chuyển phát không ?",Cả tháng 6 và quý 2 trong cùng 2020 của chỉ tiêu Tỷ lệ hài lòng của KH dịch vụ chuyển phát đều được đánh giá là không đạt.,2023-08-06T17:38:54.936085+08:00
994,Bạn có thể tường tận thêm về liệu cả tháng với quý của chỉ tiêu Xử lý PAKH dịch vụ Kênh truyền - Xử lý PAKH trong hạn 24 giờ có cùng đạt hay không trong t7/2021?,"tuy kết quả của tháng với chỉ tiêu Xử lý PAKH dịch vụ Kênh truyền - Xử lý PAKH trong hạn 24 giờ được đánh giá là không đạt khi KPI hiện trạng đạt được 97.4 % nhưng mục tiêu đề ra là 95.0 % nhưng hiện kết quả đánh giá của quý vẫn đạt khi KPI hiện trạng đạt được 79.9 % vượt qua mục tiêu đề ra là 80.8 %. Điều này cho thấy, các hiện trạng KPI tháng trước đã kéo kết quả của quý hiện tại lên mức đạt. tuy nhiên kết quả đánh giá của KPI của năm lại đạt điều này chứng tỏ kết quả không đạt của chỉ tiêu tháng này không ảnh hưởng nhiều đến kết quả KPI dự kiến của năm.",2023-08-06T17:38:54.951828+08:00
995,"T2/2021 bạn có thể giải thích về liệu cả quý và tháng của chỉ tiêu Tỷ lệ xử lý trong hạn (Kênh BO) - Dịch vụ Chuyển tiền có cùng tốt hay không, hiện trạng của năm bây giờ như thế nào?","với chỉ tiêu Tỷ lệ xử lý trong hạn (Kênh BO) - Dịch vụ Chuyển tiền, hiện trạng có được trong tháng 2 năm 2021 được đánh giá là không đạt và kết quả này vẫn xảy ra trong quý 1 cùng kỳ , cho thấy Ngoài ra hiện trạng KPI của năm được đánh giá là không đạt . cần giải trình nguyên nhân dẫn đến kết quả không tốt này từ VDS",2023-08-06T17:38:54.951828+08:00
996,"T8/2021 cho hỏi cả quý và tháng đều nhận được kết quả chưa đạt của chỉ tiêu Tổng đài 19009095 hay không, cho t biết thêm về kết quả của năm được hay không?","ta thấy kết quả của tháng với chỉ tiêu Tổng đài 19009095 được đánh giá là đạt khi KPI hiện trạng đạt được 83.6 % tăng 0.5 so với KPI của mục tiêu tháng nhưng hiện kết quả đánh giá của quý vẫn chưa đạt khi KPI hiện trạng đạt được 97.4 % giảm 2.2 so với KPI của mục tiêu quý.     Điều này cho thấy, các hiện trạng KPI tháng trước đã kéo kết quả của quý hiện tại xuống mức không đạt. do kết quả KPI của năm tính đến hiện tại là 93.5 % so với mục tiêu KPI năm là 95.3 % cho ta thấy được các quý trước có kết quả không tốt đã ảnh hưởng tới cả kết quả của quý này. Cần xem lại các kết quả của quý trước.",2023-08-06T17:38:54.951828+08:00
997,"Cho t hỏi trong tháng 5, năm 2020 kết quả của tháng và quý của chỉ tiêu Mức độ hài lòng của khách hàng về kênh tiếp nhận - Mức độ hài lòng của khách hàng kênh FO ra sao, hiện trạng nhận được về kpi của năm ra làm sao?","với chỉ tiêu Mức độ hài lòng của khách hàng về kênh tiếp nhận - Mức độ hài lòng của khách hàng kênh FO, hiện trạng có được trong T5/2020 được đánh giá là không đạt và kết quả này vẫn xảy ra trong quý 2 năm 2020 , cho thấy Ngoài ra hiện trạng KPI của năm được đánh giá là không đạt . ",2023-08-06T17:38:54.951828+08:00
998,"Xin hỏi chỉ tiêu Thời gian trung bình xử lý phản ánh dịch vụ Giải pháp CNTT có kết quả đánh giá trong cùng tháng và quý như thế nào, kết quả về kpi của năm ra làm sao trong tháng 4, năm 2021?","với chỉ tiêu Thời gian trung bình xử lý phản ánh dịch vụ Giải pháp CNTT, hiện trạng có được trong T4/2021 là 14.8giờ so với mục tiêu đề ra là 1.3giờ được đánh giá là không đạt và kết quả này vẫn xảy ra trong quý 2 năm 2021 là 14.8giờ so với mục tiêu đề ra là 1.3giờ, cho thấy Tôi thấy được hiện trạng KPI của năm được đánh giá là không đạt . kết quả này xảy ra có thể do mục tiêu KPI đề ra quá cao, có thể điều chỉnh các con số này lại sao cho phù hợp hơn với tình cảnh hiện tại",2023-08-06T17:38:54.967505+08:00
